B08RDQBTVD,2022,3,16,lipstick,1,49,716,4.0,9.99,0,0,1,1,0,0,0,0,0,0,0,0.09 Ounce (Pack of 6),"Thu, Mar 17",0,"BONNIESTORE 6Pcs Matte Liquid Lipstick Set, 6 Nude Colors Matte liquid Long-Lasting Non-Stick Cup Not Fade Waterproof Lip Gloss Set for Women Makeup (Set B)",http://amazon.com/BONNIESTORE-Lipstick-Long-Lasting-Non-Stick-Waterproof/dp/B08RDQBTVD/ref=sr_1_49?keywords=Lipstick&qid=1647374806&s=beauty&sr=1-49,2022-03-16 04:10:31.979922
B08HDKHJK5,2022,3,16,lipstick,1,50,752,4.4,5.99,8.95,0,1,1,0,0,0,0,0,$5.69 with Subscribe & Save discount,0,1 Count (Pack of 1),"Thu, Mar 17",0,"L'Oreal Paris Cosmetics Makeup Les Nus Lipstick By Colour Riche, Nu Impertinent, 0.13 fluid_ounces",http://amazon.com/LOreal-Paris-Cosmetics-Impertinent-fluid_ounces/dp/B08HDKHJK5/ref=sr_1_50?keywords=Lipstick&qid=1647374806&s=beauty&sr=1-50,2022-03-16 04:10:38.786149
B009WI26RQ,2022,3,16,lipstick,1,51,6811,4.2,4.00,0,0,1,1,0,0,0,0,0,$3.80 with Subscribe & Save discount,0,0.14 Ounce (Pack of 1),"Thu, Mar 17",0,NYX PROFESSIONAL MAKEUP Extra Creamy Round Lipstick - Summer Love (Beige With Soft Pink Undertones),http://amazon.com/NYX-PROFESSIONAL-MAKEUP-Creamy-Lipstick/dp/B009WI26RQ/ref=sr_1_51?keywords=Lipstick&qid=1647374806&s=beauty&sr=1-51,2022-03-16 04:10:42.974855
B08THJJW6M,2022,3,16,lipstick,1,52,244,4.1,9.99,19.98,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,6 Count (Pack of 1),"Thu, Mar 17",0,"CCbeauty Matte Lipstick Set 6 Colors Velvet Smooth Lip Stick Long Lasting Moisturizer Pigmented Lip Makeup Valentine's Day Gift Sets for Her, Girls Women",http://amazon.com/CCbeauty-Lipstick-Colors-Lasting-Moisturizer/dp/B08THJJW6M/ref=sr_1_52?keywords=Lipstick&qid=1647374806&s=beauty&sr=1-52,2022-03-16 04:10:47.183439
B00IOWYHJ6,2022,3,16,lipstick,1,53,2234,3.9,5.92,0,0,1,1,0,0,0,0,0,0,0,12 Count (Pack of 1),"Thu, Mar 17",($0.49/count),Princessa Aloe Lipsticks Set - 12 Fashionable Colors/ Long Lasting,http://amazon.com/Princessa-Aloe-Lipsticks-Set-Fashionable/dp/B00IOWYHJ6/ref=sr_1_53?keywords=Lipstick&qid=1647374806&s=beauty&sr=1-53,2022-03-16 04:10:51.391840
B08284L1L5,2022,3,16,lipstick,1,54,236,4.6,30.00,0,1,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,0.15 Ounce (Pack of 1),"Thu, Mar 17",($200.00/Ounce),Perricone MD No Makeup Lipstick Broad Spectrum,http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_beauty_sr_pg1_1?ie=UTF8&adId=A08993262UHB6BB6QHXV7&url=%2FPerricone-MD-Lipstick-Spectrum-Original%2Fdp%2FB08284L1L5%2Fref%3Dsr_1_54_sspa%3Fkeywords%3DLipstick%26qid%3D1647374806%26s%3Dbeauty%26sr%3D1-54-spons%26psc%3D1&qualifier=1647374806&id=6370909774459277&widgetName=sp_btf,2022-03-16 04:10:55.593352
B09SD43SML,2022,3,16,lipstick,1,55,0,0,14.98,0,1,1,1,0,0,0,0,0,Join Prime to save $1.50 on this item,0,"Fri, Mar 18","Fri, Mar 18",0,Lip Liner and Lipstick Set of 12 Matte Lip Makeup Kits Velvety Nude Lip Gloss Set for Women Lip Stain Waterproof Long Wear Cosmetics Make up Gift Set Lip Tint,http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_beauty_sr_pg1_1?ie=UTF8&adId=A055108621NM74C1JV3D1&url=%2FLipstick-Makeup-Velvety-Waterproof-Cosmetics%2Fdp%2FB09SD43SML%2Fref%3Dsr_1_55_sspa%3Fkeywords%3DLipstick%26qid%3D1647374806%26s%3Dbeauty%26sr%3D1-55-spons%26psc%3D1&qualifier=1647374806&id=6370909774459277&widgetName=sp_btf,2022-03-16 04:10:59.801874
B09L5LTNWP,2022,3,16,lipstick,1,56,4,3.6,9.99,10.99,1,1,1,9%,0,0,0,0,Lowest price in 30 days,0,"Thu, Mar 17","Thu, Mar 17",0,"Matte Mist Lipstick, Velvet Capsules Lipstick, Nonstick Cup Durable Waterproof Lipstick, Mini Lipstick Set 12 Colors With Velvet Storage Bag, Gift for Women Girl",http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_beauty_sr_pg1_1?ie=UTF8&adId=A00327352Y9LQ8Y2YGZJC&url=%2FLipstick-Capsules-Nonstick-Durable-Waterproof%2Fdp%2FB09L5LTNWP%2Fref%3Dsr_1_56_sspa%3Fkeywords%3DLipstick%26qid%3D1647374806%26s%3Dbeauty%26sr%3D1-56-spons%26psc%3D1&qualifier=1647374806&id=6370909774459277&widgetName=sp_btf,2022-03-16 04:11:04.011666
B07YQHCYTN,2022,3,16,lipstick,1,57,31,3.9,20.00,0,1,1,1,0,0,0,0,0,5% coupon applied at checkout,Save 5%  with coupon,"Fri, Mar 18","Fri, Mar 18",($20.00/Count),"Mirabella Stay All Day Velvet Lip Pencil, Forever - Creamy, Moisturizing Matte Lip Crayon",http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_beauty_sr_pg1_1?ie=UTF8&adId=A00621293B81NIGXRGLIP&url=%2FMirabella-Stay-Moisturizing-Velvet-Pencil%2Fdp%2FB07YQHCYTN%2Fref%3Dsr_1_57_sspa%3Fkeywords%3DLipstick%26qid%3D1647374806%26s%3Dbeauty%26sr%3D1-57-spons%26psc%3D1%26smid%3DA371UGGNJCAPO&qualifier=1647374806&id=6370909774459277&widgetName=sp_btf,2022-03-16 04:11:10.481220
B07G5KCMC4,2022,3,16,lipstick,1,58,13,3.7,24.99,0,1,1,1,0,0,0,0,0,$23.74 with Subscribe & Save discount,0,"Thu, Mar 17","Thu, Mar 17",($24.99/Count),Essence of Argan Lip Gloss with Moroccan Argan Oil to Moisturize and Plump your Lips – Lip Care to Eliminate Dryness - Inspiration Matte Effect 0.25oz,http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_beauty_sr_pg1_1?ie=UTF8&adId=A07920971RJRG955PS8OB&url=%2FEssence-Argan-Lip-Gloss-Inspiration%2Fdp%2FB07G5KCMC4%2Fref%3Dsr_1_58_sspa%3Fkeywords%3DLipstick%26qid%3D1647374806%26s%3Dbeauty%26sr%3D1-58-spons%26psc%3D1&qualifier=1647374806&id=6370909774459277&widgetName=sp_btf,2022-03-16 04:11:14.673734
B08L8W5FHT,2022,3,16,lipstick,1,59,1372,4.5,7.64,10.99,1,1,1,0,0,0,0,0,$7.26 with Subscribe & Save discount,0,2 Piece Set,"Thu, Mar 17",0,"COVERGIRL, Outlast AllDay Lip Color with Moisturizing Topcoat New Neutrals Shade Collection 120 Dusty Blush, 1 Count",http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_beauty_sr_pg1_1?ie=UTF8&adId=A040970931OFIQLZ3PWGO&url=%2FCOVERGIRL-Outlast-Moisturizing-Neutrals-Collection%2Fdp%2FB08L8W5FHT%2Fref%3Dsr_1_59_sspa%3Fkeywords%3DLipstick%26qid%3D1647374806%26s%3Dbeauty%26sr%3D1-59-spons%26psc%3D1&qualifier=1647374806&id=6370909774459277&widgetName=sp_btf,2022-03-16 04:11:18.877123
B08TMMSJK5,2022,3,16,lipstick,2,1,294,4.0,6.99,9.99,1,1,1,30%,0,0,0,0,Save more with Subscribe & Save,0,6 Count (Pack of 1),"Thu, Mar 17",0,OKENTEN 6 Colors Matte Lipstick Set Waterproof Long-Lasting Moisturizing Makeup Lipsticks Nude Lipstick Makeup Gift Set labiales matte larga duracion 25(01),http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_beauty_sr_pg2_1?ie=UTF8&adId=A0957467259HARIVG4WNB&url=%2FOKENTEN-Long-Lasting-Non-Stick-Waterproof-Kiss-proof%2Fdp%2FB08TMMSJK5%2Fref%3Dsr_1_49_sspa%3Fkeywords%3DLipstick%26qid%3D1647375086%26s%3Dbeauty%26sr%3D1-49-spons%26psc%3D1&qualifier=1647375086&id=5391152923187418&widgetName=sp_atf_next,2022-03-16 04:11:34.658628
B07G5MPZK2,2022,3,16,lipstick,2,2,13,3.7,24.99,0,1,1,1,0,0,0,0,0,$23.74 with Subscribe & Save discount,0,"Thu, Mar 17","Thu, Mar 17",($24.99/Count),Essence of Argan Lip Gloss with Moroccan Argan Oil to Moisturize and Plump your Lips – Lip Care to Eliminate Dryness - Clear Glossy Finish 0.25oz,http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_beauty_sr_pg2_1?ie=UTF8&adId=A079262236Z5MFDG5PUDA&url=%2FEssence-Argan-Lip-Gloss-Clear%2Fdp%2FB07G5MPZK2%2Fref%3Dsr_1_50_sspa%3Fkeywords%3DLipstick%26qid%3D1647375086%26s%3Dbeauty%26sr%3D1-50-spons%26psc%3D1&qualifier=1647375086&id=5391152923187418&widgetName=sp_atf_next,2022-03-16 04:11:38.857524
B091YD244J,2022,3,16,lipstick,2,3,1,4.0,20.00,0,1,1,1,0,0,0,0,0,0,0,"Thu, Mar 17","Thu, Mar 17",0,"AJ CRIMSON S+M Sultry and Matte Lipstick, Creme Lipstick (Slayyed It!)",http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_beauty_sr_pg2_1?ie=UTF8&adId=A07249212QY9YMHTM8JXM&url=%2FAJ-CRIMSON-Sultry-Lipstick-Slayyed%2Fdp%2FB091YD244J%2Fref%3Dsr_1_51_sspa%3Fkeywords%3DLipstick%26qid%3D1647375086%26s%3Dbeauty%26sr%3D1-51-spons%26psc%3D1&qualifier=1647375086&id=5391152923187418&widgetName=sp_atf_next,2022-03-16 04:11:43.063509
B07GDV73GN,2022,3,16,lipstick,2,4,7,2.9,74.99,0,1,1,1,0,0,0,0,0,$71.24 with Subscribe & Save discount,0,"Thu, Mar 17","Thu, Mar 17",($74.99/Count),"Essence of Argan Moisturizing Lipstick, Nourishing Lip Gloss & Lash Conditioner Mascara with 100% Pure Organic ECOCert Argan Oil - Voluptuous Sexy Lips & Longer Stronger Lashes Makeup Set",http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_beauty_sr_pg2_1?ie=UTF8&adId=A01246921PV2NA84PE4IW&url=%2FEssence-Argan-Lipstick-Mascara-Makeup%2Fdp%2FB07GDV73GN%2Fref%3Dsr_1_52_sspa%3Fkeywords%3DLipstick%26qid%3D1647375086%26s%3Dbeauty%26sr%3D1-52-spons%26psc%3D1&qualifier=1647375086&id=5391152923187418&widgetName=sp_atf_next,2022-03-16 04:11:47.270669
B08S78HB96,2022,3,16,lipstick,2,5,1650,4.1,15.99,0,0,1,1,0,0,0,0,0,Join Prime to save $2.00 on this item,0,13 Count (Pack of 1),"Thu, Mar 17",0,"UCANBE 13pcs Lady's Night Lipstick Makeup Set, 6 Velvety Matte Liquid Lipsticks + 6 Matching Smooth Lipliner Pencil + 1 Moisturizing Lip Gloss Primer, Waterproof Long Lasting Lip Make Up Gift Kit",http://amazon.com/UCANBE-Lipstick-Lipsticks-Moisturizing-Waterproof/dp/B08S78HB96/ref=sr_1_53?keywords=Lipstick&qid=1647375086&s=beauty&sr=1-53,2022-03-16 04:11:54.513945
B007ZUGCD2,2022,3,16,lipstick,2,6,5730,4.3,22.00,0,0,1,1,0,0,0,0,0,0,0,0.1 Fl Oz (Pack of 1),"Thu, Mar 17",($22.00/Count),"stila Stay All Day Liquid Lipstick, 0.10 fl. oz.",http://amazon.com/stila-Stay-Liquid-Lipstick-Patina/dp/B007ZUGCD2/ref=sr_1_54?keywords=Lipstick&qid=1647375086&s=beauty&sr=1-54,2022-03-16 04:11:58.712710
B0777KRYCH,2022,3,16,lipstick,2,7,2820,4.1,20.09,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,12 Count (Pack of 1),"Thu, Mar 17",0,"Miss Rose Long-lasting Matte Lipstick Set, 12 PCS Multi Colored featuring full-pigment lip color with a smooth, ultra-matte finish in 12 shades",http://amazon.com/Miss-Rose-Long-lasting-full-pigment-ultra-matte/dp/B0777KRYCH/ref=sr_1_55?keywords=Lipstick&qid=1647375086&s=beauty&sr=1-55,2022-03-16 04:12:02.926964
B0925GVCVR,2022,3,16,lipstick,2,8,220,4.0,6.99,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,2 Count (Pack of 1),"Fri, Mar 18",0,"2 Packs Aloe Vera Lipstick , Kaynest Lips Moisturizer Long Lasting Nutritious Lip Balm Magic Temperature Color Change Lip Gloss (Set-A)",http://amazon.com/Lipstick-Kaynest-Moisturizer-Nutritious-Temperature/dp/B0925GVCVR/ref=sr_1_56?keywords=Lipstick&qid=1647375086&s=beauty&sr=1-56,2022-03-16 04:12:07.136902
B07R8TJ7WV,2022,3,16,lipstick,2,9,9009,4.0,9.99,16.98,0,1,1,41%,0,0,0,0,Lowest price in 30 days,0,10 Count (Pack of 1),"Thu, Mar 17",0,"10pcs/Set Makeup Matte Lipstick Lip Kit, Velvety Liquid Lipstick Waterproof Long Lasting Durable Nude Lip Gloss Beauty Cosmetics Gift Box Makeup Set Kit",http://amazon.com/Lipstick-Velvety-Waterproof-Lasting-Cosmetics/dp/B07R8TJ7WV/ref=sr_1_57?keywords=Lipstick&qid=1647375086&s=beauty&sr=1-57,2022-03-16 04:12:11.343340
B08GYZYNM8,2022,3,16,lipstick,2,10,1679,3.5,9.98,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,6 Count (Pack of 1),"Thu, Mar 17",0,"evpct 6Pcs Matte to Glitter Liquid Lipstick Long Lasting Lips Set Kit,6 Colors Diamond Red Pink Glitter Sparkly Glossy Waterproof Metallic Shimmer Sparkle Lipstick Lipgloss Lip Gloss Sets for Women",http://amazon.com/Lipstick-Metallic-Lipgloss-Waterproof-evpct/dp/B08GYZYNM8/ref=sr_1_58?keywords=Lipstick&qid=1647375086&s=beauty&sr=1-58,2022-03-16 04:12:18.200373
B07YHL83HW,2022,3,16,lipstick,2,11,2135,4.6,10.00,20.00,0,1,1,0,0,0,0,1,$9.50 with Subscribe & Save discount,0,0.12 Ounce (Pack of 1),"Thu, Mar 17",($83.33/Ounce),"HAUS LABORATORIES By Lady Gaga: SPARKLE LIPSTICK | Red, Long Lasting Universal Lipstick, Full-Coverage Lip Color, Vegan & Cruelty-Free | 0.12 Oz",http://amazon.com/HAUS-LABORATORIES-Lady-Gaga-Universal/dp/B07YHL83HW/ref=sr_1_59?keywords=Lipstick&qid=1647375086&s=beauty&sr=1-59,2022-03-16 04:12:22.401197
B07PJZ64GF,2022,3,16,lipstick,2,12,3626,4.6,9.99,0,0,1,1,0,0,0,0,0,$9.49 with Subscribe & Save discount,0,0.04 Ounce (Pack of 1),"Thu, Mar 17",0,"Maybelline SuperStay Ink Crayon Matte Longwear Lipstick With Built-in Sharpener, Trust Your Guy, 0.04 Ounce",http://amazon.com/Maybelline-New-York-Superstay-Longwear/dp/B07PJZ64GF/ref=sr_1_60?keywords=Lipstick&qid=1647375086&s=beauty&sr=1-60,2022-03-16 04:12:26.612671
B08H3VTMQW,2022,3,16,lipstick,2,13,497,4.5,7.94,9.49,0,1,1,0,0,0,0,0,$7.54 with Subscribe & Save discount,Save $1.28  with coupon,0.04 Ounce (Pack of 1),"Thu, Mar 17",0,"Maybelline SuperStay Ink Crayon Matte Longwear Lipstick With Built-in Sharpener, Reach High, 0.04 Ounce",http://amazon.com/Maybelline-SuperStay-Longwear-Lipstick-Sharpener/dp/B08H3VTMQW/ref=sr_1_61?keywords=Lipstick&qid=1647375086&s=beauty&sr=1-61,2022-03-16 04:12:30.825866
B08284L1L5,2022,3,16,lipstick,2,14,236,4.6,30.00,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,0.15 Ounce (Pack of 1),"Thu, Mar 17",($200.00/Ounce),Perricone MD No Makeup Lipstick Broad Spectrum,http://amazon.com/Perricone-MD-Lipstick-Spectrum-Original/dp/B08284L1L5/ref=sr_1_62?keywords=Lipstick&qid=1647375086&s=beauty&sr=1-62,2022-03-16 04:12:35.033909
B09PZV26C4,2022,3,16,lipstick,2,15,0,0,13.99,15.99,0,1,1,0,0,0,0,0,$3.00 coupon applied at checkout,Save $3.00  with coupon,"Thu, Mar 17","Thu, Mar 17",($27.98/Fl Oz),"6 Color Bowling Lip Tint Lip Stain Waterproof Longwear Superstay High Pigment, Bowling Shaped Liquid Lipstick Makeup Set for Women Girls",http://amazon.com/Bowling-Waterproof-Longwear-Superstay-Lipstick/dp/B09PZV26C4/ref=sr_1_63?keywords=Lipstick&qid=1647375086&s=beauty&sr=1-63,2022-03-16 04:12:39.241749
B08Q1L93C3,2022,3,16,lipstick,2,16,1372,4.5,7.99,10.99,0,1,1,0,0,0,0,0,$7.59 with Subscribe & Save discount,0,0.06 Ounce (Pack of 1),"Thu, Mar 17",0,"Covergirl Outlast All-Day Lip Color with Moisturizing Topcoat, New Neutrals Shade Collection, Good Mauve, Pack of 1",http://amazon.com/Covergirl-Outlast-Moisturizing-Neutrals-Collection/dp/B08Q1L93C3/ref=sr_1_64?keywords=Lipstick&qid=1647375086&s=beauty&sr=1-64,2022-03-16 04:12:43.463524
B08B5Q8L5K,2022,3,16,lipstick,2,17,958,4.2,9.99,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,3 Count (Pack of 1),"Thu, Mar 17",0,"Ownest 3 Pcs Aloe Vera Lipstick, Magic Temperature Color Change Lipstick Lip Blam Moisturizing Long Lasting Lip Makeup",http://amazon.com/Ownest-Lipstick-Temperature-Moisturizing-Lasting/dp/B08B5Q8L5K/ref=sr_1_65?keywords=Lipstick&qid=1647375086&s=beauty&sr=1-65,2022-03-16 04:12:47.677717
B09HMXFK5J,2022,3,16,lipstick,2,18,11053,4.1,9.90,0,0,1,1,0,0,1,0,0,$8.91 with Subscribe & Save discount,0,"Thu, Mar 17","Thu, Mar 17",($70.71/Fl Oz),"Peripera Ink the Velvet Lip Tint | High Pigment Color, Longwear, Weightless, Not Animal Tested, Gluten-Free, Paraben-Free | 0.14 fl oz (pack of 1, 020 CLASSY PLUM ROSE)",http://amazon.com/Peripera-Longwear-Weightless-Gluten-Free-Paraben-Free/dp/B09HMXFK5J/ref=sr_1_66?keywords=Lipstick&qid=1647375086&s=beauty&sr=1-66,2022-03-16 04:12:51.882178
B07T3RFDJ5,2022,3,16,lipstick,2,19,304,4.5,5.95,0,0,1,1,0,0,0,0,0,0,0,0.08 Ounce (Pack of 1),"Sun, Mar 20",0,"Clinique Pop Lip Colour + Primer Lipstick, 0.08 oz. Travel Size •• (Bare Pop 02)",http://amazon.com/Clinique-Colour-Primer-Lipstick-Travel/dp/B07T3RFDJ5/ref=sr_1_67?keywords=Lipstick&qid=1647375086&s=beauty&sr=1-67,2022-03-16 04:12:56.083075
B07P38F57X,2022,3,16,lipstick,2,20,12135,4.0,8.88,9.88,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,6 Count (Pack of 1),"Thu, Mar 17",($1.48/Count),6 PCS Matte Liquid Lipstick Set Non-Stick Cup Waterproof Long Lasting Birthday Edition Durable Liquid Lipgloss Beauty Cosmetics Makeup Set Gifts for Women,http://amazon.com/Lipstick-Waterproof-Birthday-Lipgloss-Cosmetics/dp/B07P38F57X/ref=sr_1_68?keywords=Lipstick&qid=1647375086&s=beauty&sr=1-68,2022-03-16 04:13:00.294610
B08MLBPDMK,2022,3,16,lipstick,2,21,170,4.1,12.50,0,0,1,1,0,0,0,0,0,$11.88 with Subscribe & Save discount,0,1 Count (Pack of 1),"Thu, Mar 17",0,Peach C 4Season MLBB Korean Lipstick – Semi-Matte Lipstick – Silky Finish and Moisturizing Effect – Lightweight and Rich Velvet Texture – Highly-Pigmented Lip Sticks – Long-Lasting Effect (April Shower),http://amazon.com/Peach-4Season-MLBB-Korean-Lipstick/dp/B08MLBPDMK/ref=sr_1_69?keywords=Lipstick&qid=1647375086&s=beauty&sr=1-69,2022-03-16 04:13:04.499110
B091J1DDSX,2022,3,16,lipstick,2,22,93,4.3,6.99,7.99,0,1,1,0,0,0,0,0,$6.64 with Subscribe & Save discount,Save $0.33  with coupon,0.04 Ounce (Pack of 1),"Thu, Mar 17",0,"Maybelline New York SuperStay Ink Crayon Matte Long Wear & Lasting Lipstick Makeup With Built-in Sharpener, 120 Be Bold, 0.04 Oz",http://amazon.com/Maybelline-New-York-SuperStay-Sharpener/dp/B091J1DDSX/ref=sr_1_70?keywords=Lipstick&qid=1647375086&s=beauty&sr=1-70,2022-03-16 04:13:08.703397
B095YH77P6,2022,3,16,lipstick,2,23,231,4.0,13.89,15.89,0,1,1,13%,0,0,0,0,Lowest price in 30 days,0,12 Piece Set,"Thu, Mar 17",0,"Petansy 12pcs Lipstick Makeup Kit, 6 Colors Matte Nude Liquid Lip Sticks + 6 Matching Smooth Lip Liner, All in One Waterproof Long Lasting Lips Color Gloss Make up Gift Set for Girls and Women",http://amazon.com/Petansy-Lipstick-Matching-Waterproof-Lasting/dp/B095YH77P6/ref=sr_1_71?keywords=Lipstick&qid=1647375086&s=beauty&sr=1-71,2022-03-16 04:13:12.915581
B091HYZ96F,2022,3,16,lipstick,2,24,21,4.0,6.70,7.99,0,0,1,0,0,0,0,0,0,0,0.04 Ounce (Pack of 1),0,0,"Maybelline New York SuperStay Ink Crayon Matte Longwear Lipstick Makeup, Long Lasting Matte Lipstick With Built-in Sharpener, Make Moves, 0.04 Oz",http://amazon.com/Maybelline-New-York-SuperStay-Sharpener/dp/B091HYZ96F/ref=sr_1_72?keywords=Lipstick&qid=1647375086&s=beauty&sr=1-72,2022-03-16 04:13:17.120177
B07C74Q76C,2022,3,16,lipstick,2,25,2378,4.3,6.42,0,0,1,1,0,0,0,0,0,0,0,0.12 Ounce (Pack of 1),"Thu, Mar 17",0,"COVERGIRL Exhibitionist Lipstick Metallic, Rendezvous 535, 0.123 Ounce",http://amazon.com/Covergirl-Exhibitionist-Lipstick-Metallic-Rendezvous/dp/B07C74Q76C/ref=sr_1_73?keywords=Lipstick&qid=1647375086&s=beauty&sr=1-73,2022-03-16 04:13:21.321539
B08YP6PHFL,2022,3,16,lipstick,2,26,703,4.3,7.99,0,0,1,1,0,0,0,0,0,0,0,2 Piece Set,"Thu, Mar 17",0,"GR Cosmetics lip liner and lipstick set, Matte liquid Lipstick and Lip Liner Pencil Makeup Set, Warm Nude",http://amazon.com/GR-Cosmetics-lipstick-liquid-Lipstick/dp/B08YP6PHFL/ref=sr_1_74?keywords=Lipstick&qid=1647375086&s=beauty&sr=1-74,2022-03-16 04:13:25.531031
B01GC6UXBQ,2022,3,16,lipstick,2,27,13217,4.4,7.00,0,0,1,1,0,0,0,0,0,$6.65 with Subscribe & Save discount,0,1 Count (Pack of 1),"Thu, Mar 17",0,NYX PROFESSIONAL MAKEUP Liquid Suede Cream Lipstick - Alien (Black),http://amazon.com/NYX-PROFESSIONAL-MAKEUP-Liquid-Lipstick/dp/B01GC6UXBQ/ref=sr_1_75?keywords=Lipstick&qid=1647375086&s=beauty&sr=1-75,2022-03-16 04:13:29.743989
B09DCR4GWH,2022,3,16,lipstick,2,28,226,3.9,9.99,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,0.09 Ounce (Pack of 1),"Thu, Mar 17",0,"YOUNG VISION Matte Nude Liquid Lipstick Sets, Long Lasting and Waterproof Pink/Brown Lip Stick Pack Bundles, Lip Gloss/Lip Stain Makeup Set for Women, Labiales Matte Larga Duracion 24",http://amazon.com/YOUNG-VISION-Lipstick-Waterproof-Labiales/dp/B09DCR4GWH/ref=sr_1_76?keywords=Lipstick&qid=1647375086&s=beauty&sr=1-76,2022-03-16 04:13:33.956393
B076B5ZWD5,2022,3,16,lipstick,2,29,67,4.1,22.00,25.00,1,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,"Thu, Mar 17","Thu, Mar 17",0,Pupa Milano I'M Matt Pure Color Lipstick - Velvety and Matt Lip Color - For Extraordinary Performance - Rich And Creamy Texture - 012 Angel Rose - 0.123 Oz,http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_beauty_sr_pg2_1?ie=UTF8&adId=A06441752P85W89A6FDZ6&url=%2FPupa-Milano-Lipstick-012-Angel%2Fdp%2FB076B5ZWD5%2Fref%3Dsr_1_77_sspa%3Fkeywords%3DLipstick%26qid%3D1647375086%26s%3Dbeauty%26sr%3D1-77-spons%26psc%3D1&qualifier=1647375086&id=5391152923187418&widgetName=sp_mtf,2022-03-16 04:13:38.168342
B00J2APAXG,2022,3,16,lipstick,2,30,16398,4.5,7.58,8.99,1,0,1,0,0,0,0,0,0,0,1 Count (Pack of 1),0,0,"COVERGIRL Outlast All-Day Lip Color With Topcoat, Blushed Mauve",http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_beauty_sr_pg2_1?ie=UTF8&adId=A052948317K4LJC3Z6S1G&url=%2FCOVERGIRL-Outlast-All-Day-Moisturizing-packaging%2Fdp%2FB00J2APAXG%2Fref%3Dsr_1_78_sspa%3Fkeywords%3DLipstick%26qid%3D1647375086%26s%3Dbeauty%26sr%3D1-78-spons%26psc%3D1&qualifier=1647375086&id=5391152923187418&widgetName=sp_mtf,2022-03-16 04:13:42.378975
B00A3ZLH4K,2022,3,16,lipstick,2,31,36,4.0,24.50,0,1,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,"Thu, Mar 17","Thu, Mar 17",0,PUPA Milano Volume Makeup Lipstick for Women (300 Pink) (I0111582),http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_beauty_sr_pg2_1?ie=UTF8&adId=A06436513LF2447RUMPTG&url=%2FPUPA-Milano-Makeup-Lipstick-I0111582%2Fdp%2FB00A3ZLH4K%2Fref%3Dsr_1_79_sspa%3Fkeywords%3DLipstick%26qid%3D1647375086%26s%3Dbeauty%26sr%3D1-79-spons%26psc%3D1&qualifier=1647375086&id=5391152923187418&widgetName=sp_mtf,2022-03-16 04:13:46.581389
B00008KA8D,2022,3,16,lipstick,2,32,541,4.5,7.29,10.49,0,1,1,0,0,0,0,0,$6.93 with Subscribe & Save discount,Save $2.43  with coupon,"Fri, Mar 18","Fri, Mar 18",0,"Liquid Lipstick with Clear Lip Gloss by Revlon, ColorStay Face Makeup, Overtime Lipcolor, Dual Ended with Vitamin E in Pink, Keep Blushing (080), 0.07 Oz",http://amazon.com/Revlon-ColorStay-Overtime-Lipcolor-Blushing/dp/B00008KA8D/ref=sr_1_80?keywords=Lipstick&qid=1647375086&s=beauty&sr=1-80,2022-03-16 04:13:50.785809
B07Z9WVGKB,2022,3,16,lipstick,2,33,1458,4.5,7.97,0,0,1,1,0,0,0,0,0,$7.57 with Subscribe & Save discount,Save $0.64  with coupon,0.13 Ounce (Pack of 1),"Thu, Mar 17",0,"L'Oreal Paris Age Perfect Satin Lipstick with Precious Oils, 208 Subtle Primrose, 0.13 Ounce",http://amazon.com/LOreal-Paris-lipstick-precious-cosmetics/dp/B07Z9WVGKB/ref=sr_1_81?keywords=Lipstick&qid=1647375086&s=beauty&sr=1-81,2022-03-16 04:13:57.733337
